ANKRD32	COPRS
ANKRD32	CREB1
ANKRD32	FAM219B
ANKRD32	HGS
ANKRD32	PRR24
ANKRD32	RARS
ANKRD32	RPLP1
ANKRD32	SCAMP1
ANKRD32	SEPT1
ANKRD32	TMEM19
ANKRD32	UBA3
CAMK2G	ABCE1
CAMK2G	ANKRD32
CAMK2G	AP3M2
CAMK2G	BRI3BP
CAMK2G	C15orf40
CAMK2G	C6orf48
CAMK2G	CMC1
CAMK2G	COX7A2L
CAMK2G	CREB1
CAMK2G	HGS
CAMK2G	MAP4
CAMK2G	MKRN2
CAMK2G	PHB
CAMK2G	PRR24
CAMK2G	RNF135
CAMK2G	RNF216
CAMK2G	SMC2
CAMK2G	TLE4
CAMK2G	TMEM19
CHAF1B	ABCE1
CHAF1B	BRI3BP
CHAF1B	C19orf77
CHAF1B	CAMK2G
CHAF1B	CMC1
CHAF1B	FKBP3
CHAF1B	HDDC3
CHAF1B	MIDN
CHAF1B	OAZ1
CHAF1B	PHB
CHAF1B	PXK
CHAF1B	RNF216
CHAF1B	RPLP1
CHAF1B	SERPINB1
CHAF1B	SMC2
CHAF1B	TMEM19
CHAF1B	ZNF226
CREB1	C15orf40
CREB1	C19orf77
CREB1	EIF2AK4
CREB1	EMC6
CREB1	FKBP3
CREB1	NDN
CREB1	NDNL2
CREB1	OGFOD3
CREB1	PHB
CREB1	RNF216
CREB1	SCAMP1
CREB1	SMC2
CREB1	TMED2
CREB1	TMEM19
HNRNPAB	ATP5L
HNRNPAB	C20orf24
HNRNPAB	HM13
HNRNPAB	KATNA1
HNRNPAB	METTL8
HNRNPAB	NCL
HNRNPAB	PXK
HNRNPAB	RABAC1
HNRNPAB	RPL7L1
HNRNPAB	TRPC4AP
NDN	BRI3BP
NDN	CCDC137
NDN	MIDN
NDN	RARS
NDN	RPLP1
NDN	SEPT1
NDN	TMED2
NDN	TMEM19
NDN	UBN1
NDNL2	ABCE1
NDNL2	ANAPC5
NDNL2	ATP5L
NDNL2	ATRAID
NDNL2	C20orf24
NDNL2	CHAF1B
NDNL2	COPRS
NDNL2	EMC6
NDNL2	KATNA1
NDNL2	MKRN2
NDNL2	OAZ1
NDNL2	PHB
NDNL2	RABAC1
NDNL2	RARS
NDNL2	SCAMP1
NDNL2	UBA3
OAZ1	ANAPC5
OAZ1	C19orf77
OAZ1	C6orf48
OAZ1	CAMK2G
OAZ1	CHAF1B
OAZ1	CHMP1A
OAZ1	HDDC3
OAZ1	NCL
OAZ1	OGFOD3
OAZ1	PRR24
OAZ1	PXK
OAZ1	RNF135
OAZ1	RPL34
OAZ1	RPL7L1
OAZ1	SEPT1
OAZ1	TLE4
PHB	ANKRD32
PHB	ATP5L
PHB	C19orf77
PHB	C6orf48
PHB	COPRS
PHB	EIF2AK4
PHB	FAM219B
PHB	FKBP3
PHB	HNRNPAB
PHB	MAP4
PHB	MYCBP2
PHB	OGFOD1
PHB	OGFOD3
PHB	RPL7L1
PHB	TMED2
PHB	TRPC4AP
PXK	CHAF1B
PXK	CHMP1A
PXK	HM13
PXK	HNRNPAB
PXK	OGFOD1
PXK	PRELID1
PXK	SEPT1
PXK	ZNF226
SMC2	ATP5L
SMC2	COPRS
SMC2	HNRNPAB
SMC2	MIDN
SMC2	MKRN2
SMC2	MYCBP2
SMC2	OGFOD1
SMC2	RARS
SMC2	RNH1
SMC2	RPLP1
SMC2	SCAMP1
SMC2	TMEM19
SMC2	TRPC4AP
TLE4	ABCE1
TLE4	ATRAID
TLE4	C15orf40
TLE4	COX7A2L
TLE4	FAM219B
TLE4	KATNA1
TLE4	NCL
TLE4	OGFOD1
TLE4	PHB
TLE4	PXK
TLE4	RPL34
TLE4	UBA2
TLE4	ZNF226
TRPC4AP	ANAPC5
TRPC4AP	CMC1
TRPC4AP	EIF2AK4
TRPC4AP	HNRNPAB
TRPC4AP	HP1BP3
TRPC4AP	KATNA1
TRPC4AP	MYCBP2
TRPC4AP	NDN
TRPC4AP	OGFOD1
TRPC4AP	RNF135
TRPC4AP	RNF216
TRPC4AP	RPL7L1
TRPC4AP	RPS15A
TRPC4AP	SERPINB1
TRPC4AP	TMED2
UBN1	CCDC137
UBN1	EIF2AK4
UBN1	HM13
UBN1	KATNA1
UBN1	METTL8
UBN1	NCL
UBN1	OAZ1
UBN1	OGFOD3
UBN1	PRR24
UBN1	SEPT1
UBN1	SMC2
UBN1	TRPC4AP
UBN1	ZNF226
ZNF226	ATP5L
ZNF226	ATRAID
ZNF226	CAMK2G
ZNF226	CHAF1B
ZNF226	CHMP1A
ZNF226	HM13
ZNF226	HNRNPAB
ZNF226	NDNL2
ZNF226	OAZ1
ZNF226	RPL34
ZNF226	UBA3
ZNF226	UBN1
